utcDate,status,matchday,stage,homeTeam,awayTeam,score,referees
2024-10-27T19:45:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 5, 'away': 1}, 'halfTime': {'home': 3, 'away': 1}}","[{'id': 57826, 'name': 'Simone Sozza', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-26T00:00:00Z,POSTPONED,9,REGULAR_SEASON,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-10-27T14:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'id': 454, 'name': 'Venezia FC', 'shortName': 'Venezia FC', 'tla': 'VEN', 'crest': 'https://crests.football-data.org/454.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 2, 'away': 2}}","[{'id': 11018, 'name': 'Antonio Rapuano', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T19:45:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 5, 'away': 1}, 'halfTime': {'home': 3, 'away': 1}}","[{'id': 57826, 'name': 'Simone Sozza', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-26T18:45:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 450, 'name': 'Hellas Verona FC', 'shortName': 'Verona', 'tla': 'HVE', 'crest': 'https://crests.football-data.org/450.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 6, 'away': 1}, 'halfTime': {'home': 5, 'away': 1}}","[{'id': 57882, 'name': 'Ermanno Feliciani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-26T00:00:00Z,POSTPONED,9,REGULAR_SEASON,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",[]
2024-10-25T16:30:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 115, 'name': 'Udinese Calcio', 'shortName': 'Udinese', 'tla': 'UDI', 'crest': 'https://crests.football-data.org/115.png'}","{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 11072, 'name': 'Gianluca Manganiello', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-25T18:45:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'id': 7397, 'name': 'Como 1907', 'shortName': 'Como 1907', 'tla': 'COM', 'crest': 'https://crests.football-data.org/7397.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 57842, 'name': 'Giovanni Ayroldi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T11:30:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 10980, 'name': 'Federico La Penna', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T17:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 4, 'away': 4}, 'halfTime': {'home': 3, 'away': 2}}","[{'id': 11079, 'name': 'Marco Guida', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T14:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'id': 107, 'name': 'Genoa CFC', 'shortName': 'Genoa', 'tla': 'GEN', 'crest': 'https://crests.football-data.org/107.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 11039, 'name': 'Marco Piccinini', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-26T18:45:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 450, 'name': 'Hellas Verona FC', 'shortName': 'Verona', 'tla': 'HVE', 'crest': 'https://crests.football-data.org/450.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 6, 'away': 1}, 'halfTime': {'home': 5, 'away': 1}}","[{'id': 57882, 'name': 'Ermanno Feliciani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T17:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 4, 'away': 4}, 'halfTime': {'home': 3, 'away': 2}}","[{'id': 11079, 'name': 'Marco Guida', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T11:30:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 10980, 'name': 'Federico La Penna', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-26T13:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 97887, 'name': 'Paride Tremolada', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T14:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'id': 107, 'name': 'Genoa CFC', 'shortName': 'Genoa', 'tla': 'GEN', 'crest': 'https://crests.football-data.org/107.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 11039, 'name': 'Marco Piccinini', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-25T18:45:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'id': 7397, 'name': 'Como 1907', 'shortName': 'Como 1907', 'tla': 'COM', 'crest': 'https://crests.football-data.org/7397.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 57842, 'name': 'Giovanni Ayroldi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-26T13:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 97887, 'name': 'Paride Tremolada', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-25T16:30:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 115, 'name': 'Udinese Calcio', 'shortName': 'Udinese', 'tla': 'UDI', 'crest': 'https://crests.football-data.org/115.png'}","{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 11072, 'name': 'Gianluca Manganiello', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-27T14:00:00Z,FINISHED,9,REGULAR_SEASON,"{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'id': 454, 'name': 'Venezia FC', 'shortName': 'Venezia FC', 'tla': 'VEN', 'crest': 'https://crests.football-data.org/454.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 2, 'away': 2}}","[{'id': 11018, 'name': 'Antonio Rapuano', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-31T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 107, 'name': 'Genoa CFC', 'shortName': 'Genoa', 'tla': 'GEN', 'crest': 'https://crests.football-data.org/107.png'}","{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 11053, 'name': 'Daniele Chiffi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-29T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 2}, 'halfTime': {'home': 0, 'away': 2}}","[{'id': 57878, 'name': 'Andrea Colombo', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 11039, 'name': 'Marco Piccinini', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-31T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 10985, 'name': 'Michael Fabbri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 11039, 'name': 'Marco Piccinini', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-29T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 11129, 'name': 'Francesco Fourneau', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-29T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 11129, 'name': 'Francesco Fourneau', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-31T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 7397, 'name': 'Como 1907', 'shortName': 'Como 1907', 'tla': 'COM', 'crest': 'https://crests.football-data.org/7397.png'}","{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 5}, 'halfTime': {'home': 0, 'away': 2}}","[{'id': 11002, 'name': 'Luca Pairetto', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 3}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 57762, 'name': 'Matteo Marchetti', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 3}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 57762, 'name': 'Matteo Marchetti', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-31T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 107, 'name': 'Genoa CFC', 'shortName': 'Genoa', 'tla': 'GEN', 'crest': 'https://crests.football-data.org/107.png'}","{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 11053, 'name': 'Daniele Chiffi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-29T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'id': 450, 'name': 'Hellas Verona FC', 'shortName': 'Verona', 'tla': 'HVE', 'crest': 'https://crests.football-data.org/450.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 11043, 'name': 'Maurizio Mariani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 1, 'away': 2}}","[{'id': 57764, 'name': 'Luca Zufferli', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 1, 'away': 2}}","[{'id': 57764, 'name': 'Luca Zufferli', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-29T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 2}, 'halfTime': {'home': 0, 'away': 2}}","[{'id': 57878, 'name': 'Andrea Colombo', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-31T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 7397, 'name': 'Como 1907', 'shortName': 'Como 1907', 'tla': 'COM', 'crest': 'https://crests.football-data.org/7397.png'}","{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 5}, 'halfTime': {'home': 0, 'away': 2}}","[{'id': 11002, 'name': 'Luca Pairetto', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-31T19:45:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}","[{'id': 10985, 'name': 'Michael Fabbri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-29T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'id': 450, 'name': 'Hellas Verona FC', 'shortName': 'Verona', 'tla': 'HVE', 'crest': 'https://crests.football-data.org/450.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 11043, 'name': 'Maurizio Mariani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 454, 'name': 'Venezia FC', 'shortName': 'Venezia FC', 'tla': 'VEN', 'crest': 'https://crests.football-data.org/454.png'}","{'id': 115, 'name': 'Udinese Calcio', 'shortName': 'Udinese', 'tla': 'UDI', 'crest': 'https://crests.football-data.org/115.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 2}, 'halfTime': {'home': 1, 'away': 2}}","[{'id': 11029, 'name': 'Davide Massa', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-10-30T17:30:00Z,FINISHED,10,REGULAR_SEASON,"{'id': 454, 'name': 'Venezia FC', 'shortName': 'Venezia FC', 'tla': 'VEN', 'crest': 'https://crests.football-data.org/454.png'}","{'id': 115, 'name': 'Udinese Calcio', 'shortName': 'Udinese', 'tla': 'UDI', 'crest': 'https://crests.football-data.org/115.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 2}, 'halfTime': {'home': 1, 'away': 2}}","[{'id': 11029, 'name': 'Davide Massa', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-11-03T14:00:00Z,FINISHED,11,REGULAR_SEASON,"{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 10980, 'name': 'Federico La Penna', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-11-02T19:45:00Z,FINISHED,11,REGULAR_SEASON,"{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 57882, 'name': 'Ermanno Feliciani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-11-02T19:45:00Z,FINISHED,11,REGULAR_SEASON,"{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}","[{'id': 57882, 'name': 'Ermanno Feliciani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-11-03T17:00:00Z,FINISHED,11,REGULAR_SEASON,"{'id': 450, 'name': 'Hellas Verona FC', 'shortName': 'Verona', 'tla': 'HVE', 'crest': 'https://crests.football-data.org/450.png'}","{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 2}, 'halfTime': {'home': 2, 'away': 1}}","[{'id': 57868, 'name': 'Matteo Marcenaro', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-11-03T11:30:00Z,FINISHED,11,REGULAR_SEASON,"{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 3}, 'halfTime': {'home': 0, 'away': 2}}","[{'id': 11065, 'name': 'Daniele Doveri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-11-02T14:00:00Z,FINISHED,11,REGULAR_SEASON,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}","[{'id': 97848, 'name': 'Giuseppe Collu', 'type': 'REFEREE', 'nationality': 'Italy'}]"
2024-11-04T19:45:00Z,FINISHED,11,REGULAR_SEASON,"{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 1, 'away': 1}}","[{'id': 57842, 'name': 'Giovanni Ayroldi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
